Tempo (s),RPM
14.929,2370.0
14.939,2400.0
14.949,2400.0
14.959,2400.0
14.969,2400.0
14.979,2370.0
14.989,2400.0
14.999,2370.0
15.009,2370.0
15.02,2400.0
15.029,2400.0
15.039,2400.0
15.049,2400.0
15.059,2400.0
15.069,2400.0
15.079,2370.0
15.089,2370.0
15.099,2370.0
15.109,2370.0
15.119,2370.0
15.129,2370.0
15.139,2370.0
15.149,2370.0
15.159,2370.0
15.169,2370.0
15.179,2370.0
15.19,2400.0
15.199,2370.0
15.209,2400.0
15.219,2370.0
15.229,2370.0
15.239,2400.0
15.249,2400.0
15.259,2400.0
15.269,2400.0
15.279,2370.0
15.289,2400.0
15.299,2370.0
15.309,2370.0
15.319,2400.0
15.329,2370.0
15.339,2370.0
15.349,2370.0
15.36,2400.0
15.369,2400.0
15.379,2370.0
15.389,2400.0
15.399,2370.0
15.409,2400.0
15.419,2400.0
15.429,2370.0
15.439,2400.0
15.449,2370.0
15.459,2370.0
15.469,2370.0
15.479,2370.0
15.489,2400.0
15.499,2370.0
15.509,2400.0
15.519,2400.0
15.529,2400.0
15.539,2400.0
15.549,2370.0
15.559,2370.0
15.569,2400.0
15.579,2400.0
15.589,2400.0
15.599,2370.0
15.609,2370.0
15.619,2370.0
15.629,2370.0
15.639,2400.0
15.649,2370.0
15.66,2370.0
15.669,2400.0
15.679,2400.0
15.689,2400.0
15.699,2370.0
15.709,2370.0
15.719,2400.0
15.729,2370.0
15.739,2400.0
15.749,2400.0
15.759,2400.0
15.769,2400.0
15.779,2370.0
15.789,2400.0
15.799,2370.0
15.809,2370.0
15.819,2370.0
15.83,2370.0
15.839,2400.0
15.849,2370.0
15.859,2370.0
15.869,2400.0
15.879,2370.0
15.889,2400.0
15.899,2400.0
15.909,2400.0
15.919,2400.0
15.929,2370.0
15.939,2400.0
15.949,2370.0
15.959,2400.0
15.969,2400.0
15.979,2370.0
15.989,2370.0
16.0,2370.0
16.009,2400.0
16.019,2400.0
16.029,2370.0
16.039,2400.0
16.049,2370.0
16.059,2370.0
16.069,2400.0
16.079,2400.0
16.089,2400.0
16.099,2370.0
16.109,2370.0
16.119,2400.0
16.129,2400.0
16.139,2400.0
16.149,2370.0
16.159,2370.0
16.169,2400.0
16.179,2370.0
16.189,2370.0
16.199,2370.0
16.209,2400.0
16.219,2400.0
16.229,2400.0
16.239,2400.0
16.249,2370.0
16.259,2370.0
16.269,2400.0
16.279,2370.0
16.289,2370.0
16.3,2370.0
16.309,2400.0
16.319,2400.0
16.329,2370.0
16.339,2370.0
16.349,2370.0
16.359,2400.0
16.659,2400.0
16.669,2370.0
16.679,2340.0
16.689,2370.0
16.699,2370.0
16.709,2370.0
16.719,2370.0
16.729,2370.0
16.739,2370.0
16.749,2400.0
16.759,2370.0
16.769,2400.0
16.779,2400.0
16.789,2370.0
16.799,2370.0
16.809,2370.0
16.819,2400.0
16.829,2370.0
16.839,2370.0
16.849,2370.0
16.859,2370.0
16.869,2400.0
16.879,2370.0
16.889,2400.0
16.899,2370.0
16.909,2370.0
16.919,2400.0
16.929,2370.0
16.94,2370.0
16.949,2370.0
16.959,2370.0
16.969,2370.0
16.979,2370.0
16.989,2370.0
16.999,2370.0
17.009,2370.0
17.019,2400.0
17.029,2370.0
17.039,2370.0
17.049,2400.0
17.059,2370.0
17.069,2370.0
17.079,2370.0
17.089,2370.0
17.099,2370.0
17.11,2400.0
17.119,2400.0
17.129,2370.0
17.139,2400.0
17.149,2400.0
17.159,2400.0
17.169,2400.0
17.179,2400.0
17.189,2400.0
17.199,2400.0
17.209,2370.0
17.219,2370.0
17.229,2370.0
17.239,2400.0
17.249,2400.0
17.259,2370.0
17.269,2400.0
17.28,2400.0
17.289,2370.0
17.299,2370.0
17.309,2370.0
17.319,2400.0
17.329,2370.0
17.339,2400.0
17.349,2400.0
17.359,2370.0
17.369,2400.0
17.379,2370.0
17.389,2370.0
17.399,2370.0
17.409,2370.0
17.419,2400.0
17.429,2370.0
17.439,2370.0
17.449,2400.0
17.459,2370.0
17.469,2370.0
17.479,2370.0
17.489,2400.0
17.499,2400.0
17.509,2370.0
17.519,2400.0
17.529,2400.0
17.539,2370.0
17.549,2370.0
17.559,2370.0
17.569,2400.0
17.58,2370.0
17.589,2370.0
17.599,2400.0
17.609,2370.0
17.619,2400.0
17.629,2370.0
17.639,2400.0
17.649,2400.0
17.659,2370.0
17.669,2400.0
17.679,2370.0
17.689,2400.0
17.699,2400.0
17.709,2400.0
17.719,2400.0
17.729,2370.0
17.739,2370.0
17.75,2370.0
17.759,2370.0
17.769,2400.0
17.779,2400.0
17.789,2400.0
17.799,2400.0
17.809,2400.0
17.819,2400.0
17.829,2370.0
17.839,2370.0
17.849,2400.0
17.859,2370.0
17.869,2370.0
17.879,2370.0
